file	rule	baseline_errors	baseline_warnings	current_errors	current_warnings	delta_errors	delta_warnings	delta_total
scripts/archive/admin-password-era/rerun-github-export-prod.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/run14-verify-api.mjs	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/run22-data-fixes-prod.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/run22-link-fixes-prod.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/run23-data-fixes-prod.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/run24-data-fixes-prod.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/run25-link-fixes.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/run26-qa-resource-cleanup.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/run3-cleanup-prod.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/task242-content-fixes-prod.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/task290-fetch-broken-links.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/test-researcher-admin-ui.ts	parsing-error	1	0	1	0	0	0	0
scripts/audit-567-browser.mjs	parsing-error	0	0	1	0	1	0	1
scripts/audit-sidebar-exhaustive-clicks.mjs	parsing-error	1	0	1	0	0	0	0
scripts/brand/build-brand-assets.mjs	parsing-error	1	0	1	0	0	0	0
scripts/build-static.ts	parsing-error	1	0	1	0	0	0	0
scripts/check-migration-drift.ts	parsing-error	1	0	1	0	0	0	0
scripts/deployment/trim-publish-image.mjs	parsing-error	1	0	1	0	0	0	0
scripts/export-awesome-markdown.ts	parsing-error	1	0	1	0	0	0	0
scripts/export-openapi-yaml.ts	parsing-error	1	0	1	0	0	0	0
scripts/generate-design-system-artifact.mjs	parsing-error	1	0	1	0	0	0	0
scripts/lib/fetch429.d.mts	parsing-error	1	0	1	0	0	0	0
scripts/lib/fetch429.mjs	parsing-error	1	0	1	0	0	0	0
scripts/migrate.ts	parsing-error	1	0	1	0	0	0	0
scripts/prod-link-scan.ts	parsing-error	1	0	1	0	0	0	0
scripts/qa/run25-task243-fixtures.ts	parsing-error	1	0	1	0	0	0	0
scripts/run-digest-dispatch.ts	parsing-error	1	0	1	0	0	0	0
scripts/stylelint/design-system-token-contract.mjs	parsing-error	1	0	1	0	0	0	0
scripts/test-feedback-loop.ts	parsing-error	1	0	1	0	0	0	0
scripts/validation/accent-drift.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/admin-catalog-kind-mappings.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/audit-567-compiled-server.ts	parsing-error	0	0	1	0	1	0	1
scripts/validation/audit-567-ink-accent.mjs	parsing-error	0	0	1	0	1	0	1
scripts/validation/audit-567-states.mjs	parsing-error	0	0	1	0	1	0	1
scripts/validation/auth-return-audit.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/build-dist.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/bundle-budget.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/canonical-token-parity-browser-check.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/canonical-token-parity.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/catalog-database-resilience.ts	parsing-error	1	0	1	0	0	0	0
scripts/validation/collections-audit.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/db-pool-probe.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/dead-components.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/dead-exports.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/design-system-artifact-docs.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/design-system-showcase.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/design-system-stage5.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/design-system-token-contract.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/ds-button-filter.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/ds-button-sweep.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/font-prepaint-audit.ts	parsing-error	1	0	1	0	0	0	0
scripts/validation/gate-lease.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/guest-recommendations.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/home-browser.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/home-feed.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/http-cache-headers.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/journey-funnel-transition-races.ts	parsing-error	1	0	1	0	0	0	0
scripts/validation/journey-progress-consistency.ts	parsing-error	1	0	1	0	0	0	0
scripts/validation/mobile-performance-audit.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/module-graph.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/normal-lighthouse.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/openapi-drift.ts	parsing-error	1	0	1	0	0	0	0
scripts/validation/palette-drift.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/playwright-launch-lease.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/preferences-revision-races.ts	parsing-error	1	0	1	0	0	0	0
scripts/validation/print-audit.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/prod-rate-limit-check.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/product-profile-drift.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/production-baseline-capture.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/production-baseline-compare.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/production-baseline-lib.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/response-contract-drift.ts	parsing-error	1	0	1	0	0	0	0
scripts/validation/responsive-audit.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/root-script-drift.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/search-typo-suite.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/seo-snapshot.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/serve-performance-build.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/standalone-palette-drift.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/sticky-preview-audit.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/stylelint-design-system-token-contract.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/tablet-audit.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/tag-route-audit.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/taxonomy-listing-parity.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/taxonomy-no-corpus-fetch.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/theme-registry-type-safety.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/tls-recovery-check.ts	parsing-error	1	0	1	0	0	0	0
scripts/validation/touch-target-sweep.mjs	parsing-error	1	0	1	0	0	0	0
scripts/validation/url-params-audit.mjs	parsing-error	1	0	1	0	0	0	0
scripts/verify-boot-migration-safety.ts	parsing-error	1	0	1	0	0	0	0
scripts/vg2-ga4-validate.mjs	parsing-error	1	0	1	0	0	0	0
scripts/vg2-teardown.ts	parsing-error	1	0	1	0	0	0	0
server/ai/agentEvents.ts	@typescript-eslint/no-explicit-any	2	0	2	0	0	0	0
server/ai/agentEvents.ts	@typescript-eslint/no-unsafe-member-access	1	0	1	0	0	0	0
server/ai/agentEvents.ts	@typescript-eslint/prefer-nullish-coalescing	1	0	1	0	0	0	0
server/ai/agentEvents.ts	@typescript-eslint/prefer-promise-reject-errors	1	0	1	0	0	0	0
server/ai/agentRuntime.ts	@typescript-eslint/no-explicit-any	3	0	3	0	0	0	0
server/ai/agentRuntime.ts	@typescript-eslint/no-unsafe-argument	2	0	2	0	0	0	0
server/ai/agentRuntime.ts	@typescript-eslint/no-unsafe-assignment	4	0	4	0	0	0	0
server/ai/agentRuntime.ts	@typescript-eslint/no-unsafe-call	4	0	4	0	0	0	0
server/ai/agentRuntime.ts	@typescript-eslint/no-unsafe-member-access	8	0	8	0	0	0	0
server/ai/agentRuntime.ts	@typescript-eslint/no-unused-vars	1	0	1	0	0	0	0
server/ai/agentRuntime.ts	@typescript-eslint/prefer-nullish-coalescing	1	0	1	0	0	0	0
server/ai/agentRuntime.ts	@typescript-eslint/prefer-optional-chain	1	0	1	0	0	0	0
server/ai/agentRuntime.ts	@typescript-eslint/prefer-regexp-exec	1	0	1	0	0	0	0
server/ai/anthropicConfig.ts	@typescript-eslint/no-unnecessary-type-assertion	1	0	1	0	0	0	0
server/ai/claudeService.ts	@typescript-eslint/consistent-indexed-object-style	1	0	1	0	0	0	0
server/ai/claudeService.ts	@typescript-eslint/consistent-type-definitions	1	0	1	0	0	0	0
server/ai/claudeService.ts	@typescript-eslint/no-explicit-any	6	0	6	0	0	0	0
server/ai/claudeService.ts	@typescript-eslint/no-inferrable-types	2	0	2	0	0	0	0
server/ai/claudeService.ts	@typescript-eslint/no-redundant-type-constituents	1	0	1	0	0	0	0
server/ai/claudeService.ts	@typescript-eslint/no-unsafe-assignment	3	0	3	0	0	0	0
server/ai/claudeService.ts	@typescript-eslint/no-unsafe-member-access	6	0	6	0	0	0	0
server/ai/claudeService.ts	@typescript-eslint/no-unsafe-return	1	0	1	0	0	0	0
server/ai/claudeService.ts	@typescript-eslint/no-unused-vars	2	0	2	0	0	0	0
server/ai/claudeService.ts	@typescript-eslint/prefer-nullish-coalescing	5	0	5	0	0	0	0
server/ai/claudeService.ts	@typescript-eslint/require-await	1	0	1	0	0	0	0
server/ai/embeddingService.ts	@typescript-eslint/array-type	2	0	2	0	0	0	0
server/ai/embeddingService.ts	@typescript-eslint/no-explicit-any	1	0	1	0	0	0	0
server/ai/embeddingService.ts	@typescript-eslint/no-unsafe-member-access	4	0	4	0	0	0	0
server/ai/embeddingService.ts	@typescript-eslint/prefer-nullish-coalescing	2	0	2	0	0	0	0
server/ai/enrichmentService.ts	@typescript-eslint/array-type	4	0	4	0	0	0	0
server/ai/enrichmentService.ts	@typescript-eslint/consistent-generic-constructors	2	0	2	0	0	0	0
server/ai/enrichmentService.ts	@typescript-eslint/no-explicit-any	12	0	12	0	0	0	0
server/ai/enrichmentService.ts	@typescript-eslint/no-floating-promises	1	0	1	0	0	0	0
server/ai/enrichmentService.ts	@typescript-eslint/no-unnecessary-type-assertion	2	0	2	0	0	0	0
server/ai/enrichmentService.ts	@typescript-eslint/no-unsafe-argument	3	0	3	0	0	0	0
server/ai/enrichmentService.ts	@typescript-eslint/no-unsafe-assignment	5	0	5	0	0	0	0
server/ai/enrichmentService.ts	@typescript-eslint/no-unsafe-member-access	13	0	13	0	0	0	0
server/ai/enrichmentService.ts	@typescript-eslint/prefer-nullish-coalescing	37	0	37	0	0	0	0
server/ai/enrichmentService.ts	@typescript-eslint/prefer-optional-chain	1	0	1	0	0	0	0
server/ai/enrichmentService.ts	@typescript-eslint/prefer-regexp-exec	1	0	1	0	0	0	0
server/ai/enrichmentService.ts	@typescript-eslint/require-await	1	0	1	0	0	0	0
server/ai/recommendationEngine.ts	@typescript-eslint/array-type	2	0	2	0	0	0	0
server/ai/recommendationEngine.ts	@typescript-eslint/consistent-generic-constructors	1	0	1	0	0	0	0
server/ai/recommendationEngine.ts	@typescript-eslint/no-explicit-any	11	0	11	0	0	0	0
server/ai/recommendationEngine.ts	@typescript-eslint/no-inferrable-types	2	0	2	0	0	0	0
server/ai/recommendationEngine.ts	@typescript-eslint/no-unsafe-argument	5	0	5	0	0	0	0
server/ai/recommendationEngine.ts	@typescript-eslint/no-unsafe-assignment	17	0	17	0	0	0	0
server/ai/recommendationEngine.ts	@typescript-eslint/no-unsafe-call	10	0	10	0	0	0	0
server/ai/recommendationEngine.ts	@typescript-eslint/no-unsafe-member-access	35	0	35	0	0	0	0
server/ai/recommendationEngine.ts	@typescript-eslint/no-unsafe-return	2	0	2	0	0	0	0
server/ai/recommendationEngine.ts	@typescript-eslint/prefer-nullish-coalescing	16	0	16	0	0	0	0
server/ai/recommendationEngine.ts	@typescript-eslint/prefer-optional-chain	1	0	1	0	0	0	0
server/ai/recommendationEngine.ts	prefer-const	1	0	1	0	0	0	0
server/ai/recommendations.ts	@typescript-eslint/no-inferrable-types	1	0	1	0	0	0	0
server/ai/recommendations.ts	@typescript-eslint/no-unused-vars	2	0	2	0	0	0	0
server/ai/researchService.ts	@typescript-eslint/array-type	6	0	6	0	0	0	0
server/ai/researchService.ts	@typescript-eslint/consistent-generic-constructors	1	0	1	0	0	0	0
server/ai/researchService.ts	@typescript-eslint/no-empty-function	1	0	1	0	0	0	0
server/ai/researchService.ts	@typescript-eslint/no-explicit-any	26	0	26	0	0	0	0
server/ai/researchService.ts	@typescript-eslint/no-unnecessary-type-assertion	2	0	2	0	0	0	0
server/ai/researchService.ts	@typescript-eslint/no-unsafe-assignment	8	0	8	0	0	0	0
server/ai/researchService.ts	@typescript-eslint/no-unsafe-member-access	35	0	35	0	0	0	0
server/ai/researchService.ts	@typescript-eslint/no-unsafe-return	1	0	1	0	0	0	0
server/ai/researchService.ts	@typescript-eslint/no-unused-vars	1	0	1	0	0	0	0
server/ai/researchService.ts	@typescript-eslint/prefer-nullish-coalescing	47	0	47	0	0	0	0
server/ai/researchService.ts	@typescript-eslint/prefer-optional-chain	2	0	2	0	0	0	0
server/ai/researchService.ts	@typescript-eslint/prefer-promise-reject-errors	1	0	1	0	0	0	0
server/ai/researchService.ts	@typescript-eslint/prefer-regexp-exec	1	0	1	0	0	0	0
server/ai/researchService.ts	@typescript-eslint/require-await	1	0	1	0	0	0	0
server/ai/researchService.ts	no-useless-escape	2	0	2	0	0	0	0
server/ai/researchService.ts	prefer-const	1	0	1	0	0	0	0
server/ai/runAgentQuery.ts	@typescript-eslint/no-empty-function	1	0	1	0	0	0	0
server/ai/runAgentQuery.ts	@typescript-eslint/no-explicit-any	13	0	13	0	0	0	0
server/ai/runAgentQuery.ts	@typescript-eslint/no-unnecessary-type-assertion	3	0	3	0	0	0	0
server/ai/runAgentQuery.ts	@typescript-eslint/no-unsafe-argument	10	0	10	0	0	0	0
server/ai/runAgentQuery.ts	@typescript-eslint/no-unsafe-assignment	45	0	45	0	0	0	0
server/ai/runAgentQuery.ts	@typescript-eslint/no-unsafe-call	5	0	5	0	0	0	0
server/ai/runAgentQuery.ts	@typescript-eslint/no-unsafe-member-access	95	0	95	0	0	0	0
server/ai/runAgentQuery.ts	@typescript-eslint/no-unsafe-return	3	0	3	0	0	0	0
server/ai/runAgentQuery.ts	@typescript-eslint/prefer-nullish-coalescing	14	0	14	0	0	0	0
server/ai/runAgentQuery.ts	@typescript-eslint/require-await	1	0	1	0	0	0	0
server/ai/tagging.ts	@typescript-eslint/no-unused-vars	1	0	1	0	0	0	0
server/ai/test-blurhash.ts	@typescript-eslint/no-explicit-any	1	0	1	0	0	0	0
server/ai/test-blurhash.ts	@typescript-eslint/no-unsafe-member-access	1	0	1	0	0	0	0
server/ai/test-blurhash.ts	@typescript-eslint/prefer-nullish-coalescing	4	0	4	0	0	0	0
server/ai/urlScraper.ts	@typescript-eslint/no-inferrable-types	1	0	1	0	0	0	0
server/ai/urlScraper.ts	@typescript-eslint/no-unused-vars	1	0	1	0	0	0	0
server/ai/urlScraper.ts	@typescript-eslint/prefer-nullish-coalescing	10	0	10	0	0	0	0
server/ai/webResearch.ts	@typescript-eslint/consistent-generic-constructors	1	0	1	0	0	0	0
server/ai/webResearch.ts	@typescript-eslint/no-empty-function	1	0	1	0	0	0	0
server/ai/webResearch.ts	@typescript-eslint/no-explicit-any	1	0	1	0	0	0	0
server/ai/webResearch.ts	@typescript-eslint/no-unsafe-member-access	1	0	1	0	0	0	0
server/ai/webResearch.ts	@typescript-eslint/no-unused-vars	3	0	3	0	0	0	0
server/ai/webResearch.ts	@typescript-eslint/prefer-nullish-coalescing	5	0	5	0	0	0	0
server/api/notifications.ts	@typescript-eslint/no-misused-promises	8	0	8	0	0	0	0
server/api/public.ts	@typescript-eslint/no-explicit-any	1	0	1	0	0	0	0
server/api/public.ts	@typescript-eslint/no-misused-promises	4	0	4	0	0	0	0
server/api/public.ts	@typescript-eslint/no-unsafe-assignment	4	0	4	0	0	0	0
server/api/public.ts	@typescript-eslint/no-unsafe-member-access	4	0	4	0	0	0	0
server/awesome-video-parser-clean.ts	@typescript-eslint/consistent-indexed-object-style	1	0	1	0	0	0	0
server/awesome-video-parser-clean.ts	@typescript-eslint/no-unnecessary-type-assertion	4	0	4	0	0	0	0
server/awesome-video-parser-clean.ts	@typescript-eslint/no-unused-vars	1	0	1	0	0	0	0
server/awesome-video-parser-clean.ts	@typescript-eslint/prefer-nullish-coalescing	4	0	4	0	0	0	0
server/awesome-video-parser-clean.ts	@typescript-eslint/prefer-optional-chain	5	0	5	0	0	0	0
server/awesome-video-parser-clean.ts	no-useless-escape	1	0	1	0	0	0	0
server/awesome-video-parser-clean.ts	prefer-const	5	0	5	0	0	0	0
server/cache/publicCache.ts	@typescript-eslint/consistent-type-definitions	2	0	2	0	0	0	0
server/cache/publicCache.ts	@typescript-eslint/no-unnecessary-type-assertion	1	0	1	0	0	0	0
server/cache/publicCache.ts	@typescript-eslint/prefer-optional-chain	1	0	1	0	0	0	0
server/clerkAuth.ts	@typescript-eslint/no-misused-promises	1	0	1	0	0	0	0
server/cli/parse-list.ts	@typescript-eslint/prefer-nullish-coalescing	1	0	1	0	0	0	0
server/cli/seedJourneys.ts	@typescript-eslint/consistent-indexed-object-style	1	0	1	0	0	0	0
server/cli/seedJourneys.ts	@typescript-eslint/no-inferrable-types	1	0	1	0	0	0	0
server/cli/seedJourneys.ts	@typescript-eslint/no-unsafe-assignment	3	0	3	0	0	0	0
server/cli/seedJourneys.ts	@typescript-eslint/no-unsafe-call	2	0	2	0	0	0	0
server/cli/seedJourneys.ts	@typescript-eslint/no-unsafe-member-access	8	0	8	0	0	0	0
server/cli/seedJourneys.ts	@typescript-eslint/no-unsafe-return	1	0	1	0	0	0	0
server/cli/seedJourneys.ts	@typescript-eslint/no-unused-vars	2	0	2	0	0	0	0
server/cli/seedJourneys.ts	@typescript-eslint/prefer-optional-chain	1	0	1	0	0	0	0
server/config.ts	@typescript-eslint/array-type	2	0	2	0	0	0	0
server/config.ts	@typescript-eslint/prefer-nullish-coalescing	6	0	6	0	0	0	0
server/contracts/bodyGuard.ts	@typescript-eslint/no-unnecessary-type-assertion	1	0	1	0	0	0	0
server/contracts/bodyGuard.ts	no-control-regex	1	0	1	0	0	0	0
server/contracts/inference.ts	@typescript-eslint/no-unnecessary-type-assertion	1	0	1	0	0	0	0
server/contracts/inference.ts	@typescript-eslint/prefer-string-starts-ends-with	2	0	2	0	0	0	0
server/contracts/inference.ts	no-control-regex	3	0	3	0	0	0	0
server/contracts/install.ts	@typescript-eslint/no-unnecessary-type-assertion	1	0	1	0	0	0	0
server/contracts/middleware.ts	@typescript-eslint/no-explicit-any	6	0	6	0	0	0	0
server/contracts/middleware.ts	@typescript-eslint/no-unsafe-argument	3	0	3	0	0	0	0
server/contracts/middleware.ts	@typescript-eslint/no-unsafe-assignment	6	0	6	0	0	0	0
server/contracts/middleware.ts	@typescript-eslint/no-unsafe-member-access	15	0	15	0	0	0	0
server/contracts/middleware.ts	@typescript-eslint/prefer-regexp-exec	1	0	1	0	0	0	0
server/contracts/openapiGenerator.ts	@typescript-eslint/no-explicit-any	17	0	17	0	0	0	0
server/contracts/openapiGenerator.ts	@typescript-eslint/no-unnecessary-type-assertion	1	0	1	0	0	0	0
server/contracts/openapiGenerator.ts	@typescript-eslint/no-unsafe-argument	3	0	3	0	0	0	0
server/contracts/openapiGenerator.ts	@typescript-eslint/no-unsafe-assignment	8	0	8	0	0	0	0
server/contracts/openapiGenerator.ts	@typescript-eslint/no-unsafe-member-access	6	0	6	0	0	0	0
server/contracts/responseValidation.ts	@typescript-eslint/prefer-optional-chain	2	0	2	0	0	0	0
server/contracts/schemas.ts	no-control-regex	2	0	2	0	0	0	0
server/db/errors.ts	@typescript-eslint/no-explicit-any	3	0	3	0	0	0	0
server/db/errors.ts	@typescript-eslint/no-unsafe-assignment	1	0	1	0	0	0	0
server/db/errors.ts	@typescript-eslint/no-unsafe-member-access	4	0	4	0	0	0	0
server/db/index.ts	@typescript-eslint/no-explicit-any	8	0	8	0	0	0	0
server/db/index.ts	@typescript-eslint/no-unnecessary-type-assertion	1	0	1	0	0	0	0
server/db/index.ts	@typescript-eslint/no-unsafe-assignment	7	0	7	0	0	0	0
server/db/index.ts	@typescript-eslint/no-unsafe-call	7	0	7	0	0	0	0
server/db/index.ts	@typescript-eslint/no-unsafe-member-access	9	0	9	0	0	0	0
server/db/index.ts	@typescript-eslint/no-unsafe-return	5	0	5	0	0	0	0
server/email.ts	@typescript-eslint/no-unused-vars	2	0	2	0	0	0	0
server/errors/ApiError.ts	@typescript-eslint/no-explicit-any	3	0	3	0	0	0	0
server/errors/ApiError.ts	@typescript-eslint/no-inferrable-types	5	0	5	0	0	0	0
server/errors/ApiError.ts	@typescript-eslint/no-unsafe-assignment	1	0	1	0	0	0	0
server/github-api.ts	@typescript-eslint/no-unsafe-assignment	6	0	6	0	0	0	0
server/github-api.ts	@typescript-eslint/no-unsafe-call	2	0	2	0	0	0	0
server/github-api.ts	@typescript-eslint/no-unsafe-member-access	6	0	6	0	0	0	0
server/github/client.ts	@typescript-eslint/no-inferrable-types	2	0	2	0	0	0	0
server/github/client.ts	@typescript-eslint/no-unused-vars	2	0	2	0	0	0	0
server/github/client.ts	@typescript-eslint/prefer-nullish-coalescing	7	0	7	0	0	0	0
server/github/client.ts	no-useless-escape	5	0	5	0	0	0	0
server/github/formatter.ts	@typescript-eslint/consistent-indexed-object-style	1	0	1	0	0	0	0
server/github/formatter.ts	@typescript-eslint/prefer-nullish-coalescing	4	0	4	0	0	0	0
server/github/formatter.ts	@typescript-eslint/prefer-optional-chain	1	0	1	0	0	0	0
server/github/formatter.ts	@typescript-eslint/prefer-regexp-exec	1	0	1	0	0	0	0
server/github/formatter.ts	@typescript-eslint/prefer-string-starts-ends-with	4	0	4	0	0	0	0
server/github/formatter.ts	no-useless-escape	2	0	2	0	0	0	0
server/github/importHygiene.ts	@typescript-eslint/no-explicit-any	2	0	2	0	0	0	0
server/github/importHygiene.ts	@typescript-eslint/no-unsafe-argument	2	0	2	0	0	0	0
server/github/importHygiene.ts	@typescript-eslint/no-unsafe-call	1	0	1	0	0	0	0
server/github/importHygiene.ts	@typescript-eslint/no-unsafe-member-access	2	0	2	0	0	0	0
server/github/importHygiene.ts	@typescript-eslint/prefer-regexp-exec	2	0	2	0	0	0	0
server/github/importHygiene.ts	prefer-const	1	0	1	0	0	0	0
server/github/parser.ts	@typescript-eslint/no-explicit-any	2	0	2	0	0	0	0
server/github/parser.ts	@typescript-eslint/prefer-for-of	1	0	1	0	0	0	0
server/github/parser.ts	@typescript-eslint/prefer-nullish-coalescing	1	0	1	0	0	0	0
server/github/parser.ts	@typescript-eslint/prefer-regexp-exec	2	0	2	0	0	0	0
server/github/parser.ts	@typescript-eslint/require-await	1	0	1	0	0	0	0
server/github/parser.ts	no-useless-escape	1	0	1	0	0	0	0
server/github/replitConnection.ts	@typescript-eslint/prefer-nullish-coalescing	2	0	2	0	0	0	0
server/github/syncService.ts	@typescript-eslint/array-type	1	0	1	0	0	0	0
server/github/syncService.ts	@typescript-eslint/consistent-generic-constructors	1	0	1	0	0	0	0
server/github/syncService.ts	@typescript-eslint/no-explicit-any	26	0	26	0	0	0	0
server/github/syncService.ts	@typescript-eslint/no-unnecessary-type-assertion	1	0	1	0	0	0	0
server/github/syncService.ts	@typescript-eslint/no-unsafe-argument	2	0	2	0	0	0	0
server/github/syncService.ts	@typescript-eslint/no-unsafe-assignment	12	0	12	0	0	0	0
server/github/syncService.ts	@typescript-eslint/no-unsafe-call	4	0	4	0	0	0	0
server/github/syncService.ts	@typescript-eslint/no-unsafe-member-access	34	0	34	0	0	0	0
server/github/syncService.ts	@typescript-eslint/non-nullable-type-assertion-style	5	0	5	0	0	0	0
server/github/syncService.ts	@typescript-eslint/prefer-nullish-coalescing	19	0	19	0	0	0	0
server/github/syncService.ts	@typescript-eslint/prefer-regexp-exec	2	0	2	0	0	0	0
server/github/syncService.ts	no-useless-escape	5	0	5	0	0	0	0
server/health.ts	@typescript-eslint/consistent-type-definitions	1	0	1	0	0	0	0
server/home-ssr-data.ts	@typescript-eslint/no-explicit-any	5	0	0	0	-5	0	-5
server/home-ssr-data.ts	@typescript-eslint/no-unsafe-assignment	14	0	0	0	-14	0	-14
server/home-ssr-data.ts	@typescript-eslint/no-unsafe-call	5	0	0	0	-5	0	-5
server/home-ssr-data.ts	@typescript-eslint/no-unsafe-member-access	26	0	0	0	-26	0	-26
server/home-ssr-data.ts	@typescript-eslint/no-unsafe-return	2	0	0	0	-2	0	-2
server/home-ssr-data.ts	@typescript-eslint/prefer-nullish-coalescing	11	0	0	0	-11	0	-11
server/index.ts	@typescript-eslint/no-explicit-any	1	0	1	0	0	0	0
server/index.ts	@typescript-eslint/no-floating-promises	1	0	1	0	0	0	0
server/index.ts	@typescript-eslint/no-misused-promises	2	0	2	0	0	0	0
server/index.ts	@typescript-eslint/no-unsafe-member-access	1	0	1	0	0	0	0
server/index.ts	@typescript-eslint/no-unused-vars	5	0	5	0	0	0	0
server/index.ts	@typescript-eslint/prefer-nullish-coalescing	10	0	10	0	0	0	0
server/index.ts	@typescript-eslint/prefer-optional-chain	1	0	1	0	0	0	0
server/index.ts	@typescript-eslint/prefer-regexp-exec	1	0	1	0	0	0	0
server/jobs/linkHealthScheduler.ts	@typescript-eslint/no-unsafe-member-access	1	0	1	0	0	0	0
server/jobs/orphanJobWatchdog.ts	@typescript-eslint/no-explicit-any	2	0	2	0	0	0	0
server/jobs/orphanJobWatchdog.ts	@typescript-eslint/no-misused-promises	1	0	1	0	0	0	0
server/jobs/orphanJobWatchdog.ts	@typescript-eslint/no-unsafe-member-access	2	0	2	0	0	0	0
server/jobs/orphanJobWatchdog.ts	@typescript-eslint/no-unused-vars	1	0	1	0	0	0	0
server/jobs/orphanJobWatchdog.ts	@typescript-eslint/prefer-nullish-coalescing	2	0	2	0	0	0	0
server/lib/mixpanelServer.ts	@typescript-eslint/no-unsafe-member-access	2	0	2	0	0	0	0
server/lib/mixpanelServer.ts	@typescript-eslint/prefer-nullish-coalescing	1	0	1	0	0	0	0
server/lib/publicResource.ts	@typescript-eslint/no-explicit-any	2	0	2	0	0	0	0
server/lib/publicResource.ts	@typescript-eslint/no-unsafe-assignment	3	0	3	0	0	0	0
server/lib/publicResource.ts	@typescript-eslint/no-unsafe-member-access	6	0	6	0	0	0	0
server/lib/publicResource.ts	@typescript-eslint/no-unused-vars	7	0	7	0	0	0	0
server/lib/tagCanonicalize.ts	prefer-const	1	0	1	0	0	0	0
server/lib/titleClean.ts	@typescript-eslint/prefer-regexp-exec	1	0	1	0	0	0	0
server/middleware/apiAuth.ts	@typescript-eslint/no-explicit-any	2	0	2	0	0	0	0
server/middleware/apiAuth.ts	@typescript-eslint/no-misused-promises	1	0	1	0	0	0	0
server/middleware/apiAuth.ts	@typescript-eslint/no-unsafe-member-access	1	0	1	0	0	0	0
server/middleware/asyncHandler.ts	@typescript-eslint/no-explicit-any	1	0	1	0	0	0	0
server/middleware/errorHandler.ts	@typescript-eslint/no-explicit-any	6	0	6	0	0	0	0
server/middleware/errorHandler.ts	@typescript-eslint/no-unsafe-assignment	2	0	2	0	0	0	0
server/middleware/errorHandler.ts	@typescript-eslint/no-unsafe-member-access	6	0	6	0	0	0	0
